2000,10.5,58.2,3.6,38,82.1,182.7,147.7,252.7,140.6,137.5,69.6,45.7
2001,6.5,6.9,2.4,94.3,67.6,138.3,148.9,129.1,165.2,211,82.5,27.3
2002,16.7,23.4,5.4,26.1,99.3,148.1,84.5,132.9,65.5,226,78,12.7
2003,1.6,7.6,28.2,32.9,29.9,159.2,204.6,148,92.1,215.3,61.4,23.1
2004,5.3,1.3,6.4,40.5,224.1,151.8,166.2,109.5,155.8,185.1,84.7,7.6
2005,4.8,6.9,6.8,94.2,71.6,134.9,214.2,141.1,180.8,302.2,156.9,62
2006,4.9,0.3,47,35,143.7,177.7,145.7,139,179.8,218.1,136.8,14.5
2007,1.9,6.7,2,59.6,72.4,242.6,198.8,229.6,205.8,209.2,45.7,66.7
2008,8.6,38.3,131.6,30.1,50.1,132.4,161.5,196.8,132.3,174.3,174.2,20.7
2009,2.5,0,19.9,28,70.5,128.6,200,152.5,188.8,79.9,204,53.7
2010,12.5,0.1,9.1,44.5,126.1,180.7,251.6,206,173.4,216.5,267.8,79.4
2011,7.3,19.1,5.2,75.3,65.3,155.1,199.2,198.4,133.9,163.8,135.1,36.5
2012,10.2,1.3,5.4,60.2,46.2,124.8,140.4,198.5,126.2,195,120.9,22.3
2013,3.5,27.3,19.8,24.4,63.6,215.2,205.6,150.9,178.6,191,85.6,18.1
2014,3.9,3.7,12,23.8,118.6,111,182.2,215.1,136.4,195.1,67.1,33.3
2015,3.7,1.3,21.1,85.6,94.3,180.8,107.4,133.7,153.5,120.5,269.3,62.1
2016,3.3,1.9,4.7,7.3,106.8,197.1,157.1,93.6,103.1,51.5,22.7,43
