1927.25,2.20E-02
1927.3334,-0.435898
1927.4166,-0.127623
1927.5,-9.18E-02
1927.5834,0.110044
1927.6666,-8.40E-02
1927.75,8.16E-02
1927.8334,-9.37E-02
1927.9166,0.256844
1928,0.386803
1928.0834,0.283678
1928.1666,7.86E-02
1928.25,0.126423
1928.3334,0.125212
1928.4166,4.89E-02
1928.5,-7.66E-02
1928.5834,3.30E-02
1928.6666,-8.22E-02
1928.75,-9.75E-02
1928.8334,-2.96E-03
1928.9166,-0.266706
1929,-0.297869
1929.0834,-0.139372
1929.1666,-8.02E-02
1929.25,-5.54E-02
1929.3334,-0.199259
1929.4166,0.127937
1929.5,0.200691
1929.5834,0.110544
1929.6666,0.137291
1929.75,0.215073
1929.8334,0.217426
1929.9166,0.545094
1930,0.527243
1930.0834,0.562168
1930.1666,0.512909
1930.25,0.504883
1930.3334,-8.47E-03
1930.4166,0.214417
1930.5,0.3855
1930.5834,0.264225
1930.6666,0.654661
1930.75,0.584312
1930.8334,0.949575
1930.9166,0.632605
1931,0.769491
1931.0834,1.01508
1931.1666,0.507549
1931.25,0.535683
1931.3334,0.549671
1931.4166,0.624796
1931.5,0.46167
1931.5834,0.421795
1931.6666,-0.18796
1931.75,-0.199299
1931.8334,2.38E-02
1931.9166,-0.232916
1932,-0.339918
1932.0834,-0.240183
1932.1666,0.145088
1932.25,-2.88E-02
1932.3334,1.03E-02
1932.4166,-4.15E-02
1932.5,-0.345329
1932.5834,2.42E-03
1932.6666,-1.78E-02
1932.75,2.95E-02
1932.8334,-1.18E-02
1932.9166,-0.323847
1933,-2.66E-02
1933.0834,-0.157383
1933.1666,-0.139742
1933.25,-7.71E-02
1933.3334,-0.425158
1933.4166,-0.725224
1933.5,-0.4627
1933.5834,-0.655186
1933.6666,-0.769478
1933.75,-1.06493
1933.8334,-0.761795
1933.9166,-1.02293
1934,-1.00368
1934.0834,-0.862343
1934.1666,-0.987202
1934.25,-0.488266
1934.3334,-0.605997
1934.4166,-0.418333
1934.5,-0.495399
1934.5834,-0.586315
1934.6666,-0.522779
1934.75,-0.422588
1934.8334,-0.270273
1934.9166,-0.252537
1935,-0.322638
1935.0834,-4.43E-02
1935.1666,-0.273062
1935.25,-0.399336
1935.3334,-0.601498
1935.4166,-0.418863
1935.5,-0.47172
1935.5834,8.94E-02
1935.6666,2.65E-02
1935.75,0.227873
1935.8334,0.139545
1935.9166,-4.73E-03
1936,0.191452
1936.0834,0.255547
1936.1666,9.85E-02
